	baseMean	log2FoldChange	lfcSE	pvalue	padj
FGBKPADF_02177	501.705400767035	-0.00126972968816441	0.0420360367952982	0.922000225403753	0.996194344625427
FGBKPADF_02178	7632.26740662755	-0.0101327522984401	0.0287309930682991	0.439477265743458	0.897522778175257
FGBKPADF_02179	6171.41569045364	-0.0294100913775126	0.0399489163492223	0.106462833651824	0.643389110227988
FGBKPADF_02180	1552.53109624848	0.00642485066587548	0.0303773509806706	0.636865215946359	0.943597443654357
FGBKPADF_02181	1621.5859804137	-0.00613317848737282	0.0397519116598039	0.663642324136328	0.949113413587538
FGBKPADF_02182	1038.4284440753	-0.00384551111738815	0.0362759782223292	0.787207690663691	0.977223340134237
FGBKPADF_02183	437.708470726581	-0.0147146857427982	0.0447896686260574	0.320047985347687	0.846673685552445
FGBKPADF_02184	415.551670351722	-0.0172031500698765	0.0447318957891674	0.27001897037433	0.821196760538792
FGBKPADF_02185	149.895309205878	-0.0195816543596695	0.0773580009856956	0.0760042468086352	0.56005349553931
FGBKPADF_02186	96.6338401418771	-0.0172324483184528	0.0731794551412711	0.0974611324847614	NA
FGBKPADF_02187	10.9262737189068	-0.000255042043971183	0.0603304328633199	0.962026647921454	NA
FGBKPADF_02188	4696.0131620998	-0.00750234077818477	0.0398204115211218	0.599677375184437	0.938481383391859
FGBKPADF_02189	42374.969017355	-0.0101160015960647	0.0390269281957887	0.495461382416526	0.907442400618451
FGBKPADF_02190	4.69310829649064	-0.00157593619216792	0.0656376928455455	0.655973162009325	NA
FGBKPADF_02191	13.4765423596105	0.000629035780322868	0.0633308664429663	0.884399843376584	NA
FGBKPADF_02192	25.741100388835	-0.00613264556290479	0.0602362115251722	0.39194082051151	NA
FGBKPADF_02193	1556.08950170901	-0.0137594862468076	0.0373295265970962	0.372882429109146	0.8681668989217
FGBKPADF_02194	2045.77662726983	-0.0209412609118542	0.0438484710610774	0.213905169958085	0.790399978027669
FGBKPADF_02195	665.497370523769	-0.0540712167432914	0.0907301616001176	0.0124688802423456	0.264213993996032
FGBKPADF_02196	967.807004449429	-0.0638337437977403	0.0668202451825347	0.0124448138448654	0.264213993996032
FGBKPADF_02197	360.407830640828	-0.0032304356154181	0.0449381940439919	0.78425555868047	0.977223340134237
FGBKPADF_02198	3028.95881593406	-0.00835063981683394	0.0335900259244678	0.561794953120723	0.923034808826895
