	baseMean	log2FoldChange	lfcSE	pvalue	padj
FGBKPADF_02364	5782.74816298045	-0.0289214516367169	0.0812649457966113	0.718581985110556	0.76163156111076
FGBKPADF_02365	4605.36661366814	-0.162402002176751	0.0828914626856523	0.0470575912028935	0.0654083701852486
FGBKPADF_02366	12043.3902764754	0.036227166365694	0.0616424733942468	0.55357595328699	0.607538494288658
FGBKPADF_02367	8223.84757898401	0.102947651952474	0.110859721317304	0.342915527861856	0.399112990652053
FGBKPADF_02368	2451.39452337543	0.280954408704087	0.0952161552167082	0.0027581159951001	0.00456934111915265
FGBKPADF_02369	6781.7938488739	0.33906430514085	0.0934383527837259	0.000238140413187489	0.000441004886664495
FGBKPADF_02370	2831.87746970366	0.282415229012006	0.132199487910619	0.0282355806322319	0.040838542352385
FGBKPADF_02371	9774.38621992829	0.348379912448503	0.121451020939712	0.0033874439905388	0.0055564737311694
FGBKPADF_02372	4934.01479643143	0.432654594760165	0.109511919614495	5.94578691554679e-05	0.000115903362254363
FGBKPADF_02373	2454.92521036454	0.525504915006322	0.143348523264198	0.00016404664998537	0.000307383864724361
FGBKPADF_02374	9007.9896693563	0.590542621110762	0.084424664043864	1.63559543681013e-12	5.2484734543146e-12
FGBKPADF_02375	4534.70431079475	0.536141299044736	0.102714334706686	1.2000223787166e-07	2.84431141558247e-07
FGBKPADF_02376	6673.29497522789	0.65362432444075	0.0858173699440132	1.42222602637658e-14	5.05043166893405e-14
FGBKPADF_02377	10429.9450013739	0.726232057697097	0.0781136106268887	6.69987113343745e-21	3.16090348831102e-20
FGBKPADF_02378	1555.64563496381	0.755604133724175	0.112326216093346	7.38180921999182e-12	2.29804477131403e-11
FGBKPADF_02379	2485.09742887625	0.783737858413955	0.0856508747886929	2.26395026335478e-20	1.04936080627778e-19
FGBKPADF_02380	1388.85844934183	0.73359117240049	0.0929141757121952	1.31340774100219e-15	4.91969270093732e-15
FGBKPADF_02381	10513.162035548	-0.801418557131893	0.0780861136754954	3.92701775434781e-25	2.21376548513234e-24
FGBKPADF_02382	21551.0444453477	-0.64772986846276	0.0657181692931223	3.5801391583272e-23	1.86440098350206e-22
FGBKPADF_02383	9044.20681379248	-0.53574656462352	0.0667519830236424	6.83592486845088e-16	2.59490136529414e-15
FGBKPADF_02384	7939.80518733562	-0.668748280922473	0.0736766379341561	5.93001809768866e-20	2.71683950533412e-19
FGBKPADF_02385	6376.39326046883	-1.63684442460004	0.0924053064933772	1.23250022055227e-71	2.03516598918693e-70
FGBKPADF_02386	13426.7203261897	-0.375319443779975	0.0698682973734826	6.40522150592161e-08	1.55538558994898e-07
FGBKPADF_02387	2278.90554636555	-0.949604519975079	0.0788421794345915	4.87607902908615e-34	3.74494209152489e-33
FGBKPADF_02388	27900.5855166392	-0.110699524727546	0.0643741746867985	0.0826740905576879	0.110315629925965
FGBKPADF_02389	41489.5171346247	-0.104738357784455	0.0656172245560832	0.107125022649411	0.140111044475121
FGBKPADF_02390	1588.86587761056	-1.38293854072375	0.0878797214527822	3.98197442807889e-57	4.87054464767797e-56
FGBKPADF_02391	7482.48502350504	-1.18140471339427	0.0803207315447654	5.2862796660877e-50	5.60147762478759e-49
FGBKPADF_02392	3679.77525776595	-1.15954782219652	0.0768094892004034	1.73800239604854e-52	1.9567339475967e-51
FGBKPADF_02393	5634.19077416825	-0.788110341121329	0.0730756015954399	1.60626734097695e-27	9.9931514478676e-27
FGBKPADF_02394	14377.6870390431	-0.292613915976202	0.0661106665577463	8.35076712843783e-06	1.7290538207941e-05
FGBKPADF_02395	5476.10857340905	-0.943389973121606	0.0625785200244846	5.67078081954254e-52	6.33050827826678e-51
FGBKPADF_02396	5243.21060993244	-0.887081240840667	0.0754993279175346	2.07621542958055e-32	1.49873255873e-31
FGBKPADF_02397	2399.90839674248	-0.865680015728926	0.0674131094068544	3.01910412138775e-38	2.58417054709711e-37
FGBKPADF_02398	4970.22112751607	-0.129365016827669	0.059330119796252	0.0279583817280653	0.0404819389069502
FGBKPADF_02399	7539.16345776733	-0.0100564497160714	0.0601169099539554	0.866152670257832	0.890649463474776
FGBKPADF_02400	11384.8239204903	0.822599007061918	0.0591827373683794	2.30052820347671e-44	2.20217228753097e-43
FGBKPADF_02401	3500.44576585414	0.837998091233048	0.0759343878471445	8.77739175825906e-29	5.62860898672826e-28
FGBKPADF_02402	2921.81880864838	-0.370195243023338	0.110143556940904	0.00062891337273812	0.00112522965966644
