	baseMean	log2FoldChange	lfcSE	pvalue	padj
FGBKPADF_00051	5180.77839584634	-1.28532125051287	0.115142130534479	4.23385790028184e-30	3.67955676728442e-29
FGBKPADF_00052	2680.46590813922	-0.842665275109274	0.169384237869046	1.94544595062599e-07	5.17089356293145e-07
FGBKPADF_00053	2806.13741080738	-0.679020146461583	0.238433874874404	0.00194014177070909	0.0034822381509602
FGBKPADF_00054	4276.73862381683	-1.07392947171157	0.136217881509057	4.42845619147456e-16	2.06957215646388e-15
FGBKPADF_00055	9179.36048098296	-0.877597097710589	0.110009918127053	4.09854265959338e-16	1.91765343092899e-15
FGBKPADF_00056	91.7956495056944	-1.50140723695101	0.304036677656076	2.97994480511701e-08	8.38149131488907e-08
FGBKPADF_00057	41.9031925376617	-1.09700660444656	0.37462250637853	0.000411544863601014	0.000801057119081935
FGBKPADF_00058	25.8131028023438	-1.0493250651724	0.422224743884029	0.00174967512115911	0.00315898064016106
FGBKPADF_00059	212.939541215557	-1.56349685849424	0.182422377103407	3.51563732000489e-19	1.92172009643853e-18
FGBKPADF_00060	10795.6415985976	-0.395523150595332	0.0616449112851394	1.11110617353759e-10	3.74431442664072e-10
FGBKPADF_00061	1262.97046732402	-2.50933751899424	0.087215037983156	3.07829050562039e-184	5.08302719740567e-182
FGBKPADF_00062	51.5622981248568	-0.307471414770783	0.484059739580076	0.372342980668858	0.442590051706863
FGBKPADF_00063	142.824930661316	-2.99894356390136	0.212866209667464	1.28805828913896e-47	2.05003012042478e-46
FGBKPADF_00064	3150.34037308754	-0.95059823451501	0.0641750060095193	2.64249369907944e-50	4.71720834659993e-49
FGBKPADF_00065	12886.6419688417	-0.927530216198554	0.0461330242281792	1.55722405437693e-90	6.17127892749578e-89
FGBKPADF_00066	6217.33858644566	-0.776736866892403	0.0889540589211178	9.36296203164778e-19	4.96061745072462e-18
FGBKPADF_00067	2069.82482596785	-0.626732203740424	0.106129431730118	1.88937319578239e-09	5.81334314820311e-09
FGBKPADF_00068	4596.46869680456	-0.399610645960688	0.0704649939543634	1.12063773044014e-08	3.27513814582175e-08
FGBKPADF_00069	455.795936303498	-0.52899693378744	0.111397373068087	1.32229328304017e-06	3.27310948200387e-06
FGBKPADF_00070	24.5666754763154	-0.900309946100625	0.44246144110838	0.00853648115652204	0.0141607680298438
FGBKPADF_00071	10.2541781627435	-0.607422808459048	0.565638479773534	0.10112579187097	0.138575903590822
FGBKPADF_00072	2253.52921721079	0.0196182711947814	0.0675884773558546	0.770229335249566	0.810735419812492
FGBKPADF_00073	72.9946579806692	0.375260908205736	0.255867148428826	0.107309678284394	0.145939689444425
FGBKPADF_00074	11465.084221979	-0.702076744292476	0.0518356201379175	3.93684062920018e-42	5.3248120865257e-41
FGBKPADF_00079	5700.95126888521	-0.896387831059758	0.0989156229873573	3.31402991947268e-20	1.88428989539028e-19
FGBKPADF_00080	13100.1941863381	-0.864989434219292	0.0848240038527025	5.85552117507009e-25	4.13644035950138e-24
FGBKPADF_00081	12215.2971582811	-0.956626849515329	0.110813371089829	1.26449813155738e-18	6.6373590667045e-18
FGBKPADF_00082	10321.5773392571	-0.990405822759431	0.12135550249195	6.22040580223117e-17	3.00994727646424e-16
FGBKPADF_00083	5979.09401628071	-1.06939039714894	0.139477250013302	2.4935073543064e-15	1.1140664763378e-14
FGBKPADF_00084	5139.2788452934	-1.25501548907632	0.137975596445321	7.06523908358037e-21	4.12972603071224e-20
FGBKPADF_00085	1376.35225194214	-0.184040406543771	0.0873409287500006	0.0332189496016464	0.0500748182850226
FGBKPADF_00086	44516.4548790035	-0.294522390505355	0.107995682840256	0.0055699319898529	0.00951073265553534
FGBKPADF_00087	58311.0469619774	-0.302565877574176	0.112535735507182	0.00620384899053348	0.0105112670155982
FGBKPADF_00088	45987.4137482715	-0.309506807257233	0.109894138014455	0.00417573214560531	0.0072453706186663
FGBKPADF_00089	253.605745505308	-0.749414797074443	0.176300486929179	8.22585615530141e-06	1.88216327618126e-05
FGBKPADF_00090	2094.04033816593	-0.119514052620262	0.0991447019246029	0.221773496113587	0.281604730886942
FGBKPADF_00091	203.849395598326	-0.324900187253544	0.197530992757982	0.0821712740976282	0.114704036368052
FGBKPADF_00092	25.0595804899491	0.80561326823442	0.510122364480115	0.0276069829717088	0.0420309156807076
FGBKPADF_00093	82.7670035856772	0.151046812842557	0.246332568085469	0.504306007327387	0.572198499411541
FGBKPADF_00094	29.6109477715514	0.367155097662236	0.374630714403868	0.230880157530011	0.29195215835719
FGBKPADF_00095	52.5968501756712	0.111654185098883	0.280944998262478	0.656829909521897	0.712374639144849
FGBKPADF_00096	1130.81301837212	0.822694669156706	0.141220157877201	1.82450980643926e-09	5.62249794939254e-09
FGBKPADF_00097	81.4370311614312	0.371412267378144	0.228879910019024	0.0803496787406515	0.112478197403462
FGBKPADF_00098	245.645823374413	-0.0239126352902139	0.143186139147039	0.863612268596892	0.887806853553692
FGBKPADF_00099	718.146535937686	0.0491882002348164	0.106286715335187	0.638353410058776	0.694641187754685
FGBKPADF_00100	3836.26691677643	-0.171673238203504	0.096026017750316	0.070196889377166	0.0995670267006833
FGBKPADF_00101	994.022388492405	-0.151947714210896	0.10420473988048	0.138840134832377	0.185135751797008
FGBKPADF_00102	4014.82899687065	0.175187575047558	0.0934020850126061	0.0576548226445197	0.0832675153572273
FGBKPADF_00103	3493.28707130761	-0.622834515568753	0.09651390381796	5.94687318870594e-11	2.03167745231393e-10
FGBKPADF_00104	530.784431277978	-0.865776066204481	0.164795442042667	4.15144468077565e-08	1.15534938693216e-07
FGBKPADF_00105	440.421150306103	0.339312952679741	0.155114579103286	0.0236208596720105	0.0363814484571231
FGBKPADF_00106	435.386410537975	-0.648966495521119	0.174308765074428	9.71753777629917e-05	0.00020005507640246
FGBKPADF_00107	1170.1162333663	-0.72292716499086	0.132908618315438	2.26655110034712e-08	6.44819957693871e-08
FGBKPADF_00108	1441.58034382506	-0.369340470796043	0.11078210999039	0.00069252598627877	0.00131377715826844
FGBKPADF_00109	136.014353688006	-0.1489297175504	0.18590714676058	0.400615256699221	0.471389032749113
FGBKPADF_00110	692.230613578311	0.126287062531634	0.117561230596925	0.273584953732631	0.338394872547571
FGBKPADF_00111	130.657727492199	1.23258394337272	0.218390126025627	1.35293371729367e-09	4.22845135775618e-09
FGBKPADF_00112	912.741493555597	0.854944228466601	0.108127764784364	7.78464755451275e-16	3.59145032113318e-15
FGBKPADF_00113	46950.2761311112	-1.14670733653705	0.0474188356822914	3.66701471825123e-130	2.74195836385465e-128
FGBKPADF_00114	23864.4020985312	-1.18538830441363	0.0473290952898784	1.83489503201337e-139	1.58080195910195e-137
FGBKPADF_00115	3327.33458030864	-0.726878146964293	0.0860007452621839	1.22501514809585e-17	6.09891335666313e-17
FGBKPADF_00116	1035.17957080305	-1.38913540246624	0.100704485770082	1.40849307246908e-44	2.01511120801262e-43
FGBKPADF_00117	1124.10556483673	-1.83858288890199	0.0886435938616161	3.48314135326113e-97	1.6050801375551e-95
FGBKPADF_00118	340.596984223548	-2.75921965900505	0.144363931615528	7.57950893044189e-84	2.63487665713519e-82
FGBKPADF_00119	251.134857264745	-0.0615697478407919	0.167919553456324	0.703041206945281	0.751389510011906
FGBKPADF_00120	877.701831391319	-0.0727129023609765	0.094502660087771	0.436044260546043	0.506906249499551
FGBKPADF_00121	64.5243582287284	-0.992132180513105	0.262898522367193	2.85797156001309e-05	6.24718217999552e-05
FGBKPADF_00122	83.845087024195	-0.647949521808152	0.253026911870838	0.00488702626977739	0.00841324287885656
FGBKPADF_00123	478.829340349836	-0.492213627041471	0.121717077591098	3.59184839015306e-05	7.73613867944379e-05
FGBKPADF_00124	144.692182892474	-0.420248518958623	0.176620194082831	0.0128332647925447	0.0207499911761953
FGBKPADF_00125	1468.22978735642	-0.167814528805053	0.0830240738897943	0.0412967095804267	0.0612266592095888
FGBKPADF_00126	111.795315044081	0.152048429657369	0.207789216941469	0.437055438371162	0.507635024110468
FGBKPADF_00127	82.9181462241677	0.325471769306794	0.243915463618028	0.146482778069666	0.194215874703943
FGBKPADF_00128	467.630810616229	0.681349470669649	0.143883766895338	1.01986859964181e-06	2.54677962216792e-06
FGBKPADF_00129	226.848894049224	1.82630770431243	0.215453894794791	4.95790927199652e-19	2.66959163653834e-18
FGBKPADF_00130	3199.06785414664	1.09433834302395	0.126486023140552	6.58572024592903e-19	3.5126795874316e-18
FGBKPADF_00131	186.263976690256	0.534176963685969	0.214051316952228	0.007619688593992	0.0127226992635249
FGBKPADF_00132	425.390647332125	0.423786079772398	0.159324960334418	0.00580397709251726	0.00987598163059077
FGBKPADF_00133	63.3597867124312	0.75759873941885	0.31289047027559	0.00526994958491525	0.00902931699309085
FGBKPADF_00134	25.5062198311208	0.678892998192926	0.4912743717505	0.0565946835777865	0.0819454625570946
FGBKPADF_00135	103.936479694333	0.587279167939214	0.281811906137715	0.0193374014175363	0.0301946894474768
FGBKPADF_00136	1291.08664938761	-0.437966500599786	0.14343279399686	0.00165916282431736	0.00300514729102821
FGBKPADF_00137	340.275401756618	0.173461378637575	0.188390729551825	0.333337564451689	0.402013623835071
FGBKPADF_00138	310.851686536561	1.05036199859745	0.150370944055584	4.30628408421976e-13	1.68467954844649e-12
FGBKPADF_00139	293.631734997502	0.384978204773037	0.153287035357098	0.00940297100701099	0.0155331280119986
FGBKPADF_00140	14.7759787227089	-0.749069971871016	0.534680681767219	0.0433358717426532	0.0639866094322409
FGBKPADF_00141	312.314457084633	0.13375373512162	0.143623348501181	0.337970326991407	0.40673440809807
FGBKPADF_00142	12142.3177518916	1.13387629851939	0.0652255579205103	1.23426827612016e-68	3.39680915157237e-67
FGBKPADF_00143	340.301958980814	-0.954770722810612	0.135617119458029	4.05267626734768e-13	1.58860099381789e-12
FGBKPADF_00144	527.858000963797	-0.60440545791502	0.101280111035652	1.35614830578367e-09	4.23182341403204e-09
FGBKPADF_00145	1193.8611069779	-0.534353760807926	0.0822542605329405	5.32181938065402e-11	1.82600607840103e-10
FGBKPADF_00146	7975.17447413327	0.388012336240446	0.0643987278463041	1.35426271784801e-09	4.22926962240477e-09
FGBKPADF_00147	3003.07164987794	1.5853867315015	0.0932601452724341	2.81072068436702e-66	7.32821452114901e-65
FGBKPADF_00148	6848.4228154448	2.90355254904918	0.123644258064655	1.9022329163056e-124	1.29974983574467e-122
FGBKPADF_00149	3393.28826056104	4.06879561610374	0.162024824791681	3.43623844052786e-141	3.02618065329154e-139
FGBKPADF_00150	4654.61250474779	4.07634740448981	0.264285788037343	9.3527993584864e-56	1.92047377500941e-54
FGBKPADF_00151	9675.65177464769	4.13306244943342	0.145277604270764	5.19284598245782e-180	7.9150956263386e-178
FGBKPADF_00152	3271.20836955815	4.01875723115181	0.166762464177982	2.22748717697029e-130	1.69760224660255e-128
FGBKPADF_00153	6666.88082672989	3.91210085707591	0.15252912740642	3.23769773353818e-147	3.12951124829556e-145
FGBKPADF_00154	8261.68982321863	3.77326543965831	0.145319487570151	6.99745236720366e-151	7.11048813621233e-149
FGBKPADF_00155	6010.86097186482	3.74745819522283	0.150555808617174	5.09140432529635e-139	4.29302879598924e-137
FGBKPADF_00156	5254.38931515922	3.93518534016238	0.126040263281761	4.22038721159219e-216	1.19467103710999e-213
FGBKPADF_00157	5384.93567025004	3.80205347771273	0.153472658684292	1.0386215365403e-137	8.57511906106087e-136
FGBKPADF_00158	760.788787966309	1.91696454443015	0.145118201337672	1.55445100546743e-41	2.07417149315401e-40
FGBKPADF_00159	938.966611995594	1.94878120098641	0.151802900047205	1.92308185275015e-39	2.35949640323494e-38
FGBKPADF_00160	69.5257460200406	1.09303624712109	0.305716191877938	4.41467603128068e-05	9.4213037759641e-05
FGBKPADF_00161	299.773423398858	1.00194003499883	0.147240668463153	1.81299013642244e-12	6.82324777838759e-12
FGBKPADF_00162	103.946011182037	1.05927514424335	0.243289376827875	1.92288351332379e-06	4.68658509428179e-06
FGBKPADF_00163	1335.89323105153	2.40550661674462	0.177541432082131	6.20402534538851e-44	8.78091158706238e-43
FGBKPADF_00164	812.474788980676	1.06896849881003	0.12543297494775	2.22528734990648e-18	1.14978015223981e-17
FGBKPADF_00165	18.5153299831953	-0.020489663221174	0.569855292461654	0.952550975226295	0.962999876230053
FGBKPADF_00166	67.5441036631726	0.0161149251471904	0.698333177824584	0.957860690979283	0.967404398416671
FGBKPADF_00167	690.454710351829	0.395177059211881	0.170854112380302	0.0158881372859564	0.0252363479215412
FGBKPADF_00168	386.335329528855	0.316115464721734	0.117888743407074	0.00624952276238351	0.0105841276527034
FGBKPADF_00169	2304.86660386534	0.360862296390358	0.0734491442934304	7.39293258415474e-07	1.87448444216284e-06
FGBKPADF_00170	697.722877586894	1.09584480614566	0.147101080212755	1.20879786947137e-14	5.14550586113322e-14
FGBKPADF_00171	11.4441781018221	0.89251464780772	0.681014869343248	0.0276719571386216	0.0421136582720266
FGBKPADF_00172	169.066938804114	1.55385174872458	0.230585390036573	5.47068889616512e-13	2.11309357655968e-12
FGBKPADF_00173	96.1163381154549	1.4818274047523	0.3514946814932	9.76691633015276e-07	2.44357887729769e-06
FGBKPADF_00174	242.211016781256	0.859051321166316	0.208256857492437	1.02946110806604e-05	2.33262113851671e-05
FGBKPADF_00175	58.5829682516644	0.969021587725258	0.377149007949765	0.00181167941645937	0.0032605293040093
FGBKPADF_00176	159.866311925142	1.15829468418253	0.217592617826004	1.05839823281426e-08	3.10009770631406e-08
FGBKPADF_00177	121.888456516178	1.0892495521965	0.252188285240225	2.03460568418382e-06	4.93762542952877e-06
FGBKPADF_00178	148.622964319416	1.35355259327939	0.217918120460092	2.96344675856769e-11	1.03563840425077e-10
FGBKPADF_00179	235.287960519268	1.07703158491012	0.188636514409231	1.55352788147851e-09	4.81362861164921e-09
FGBKPADF_00180	75.5699599246251	0.779118505904052	0.324001369281038	0.00516140715294664	0.00885482967408118
FGBKPADF_00181	525.311907618278	0.802446330909008	0.166697453684818	4.97108228269424e-07	1.27675950008537e-06
FGBKPADF_00182	3061.21081126083	-0.0988073280110877	0.0979958529779249	0.306950331690377	0.374060321183568
FGBKPADF_00183	2342.40020628236	0.280217855301161	0.0925389647140215	0.00218014914132078	0.00388660865814405
FGBKPADF_00184	3333.24370699464	0.645524796076056	0.0905935544925978	5.3784677409691e-13	2.08153004467388e-12
FGBKPADF_00185	198.647137474541	1.49516961306402	0.233049538029613	5.4704991613132e-12	1.99627883759523e-11
FGBKPADF_00186	463.474701777801	1.08885952452255	0.14641170056514	1.36315784868767e-14	5.79634608835756e-14
FGBKPADF_00187	579.559919520297	0.949498558175607	0.122131746562002	1.63556958399271e-15	7.40772829870071e-15
FGBKPADF_00188	495.141574233334	0.976826160251773	0.152401583590535	2.84528805799307e-11	9.96102170832732e-11
FGBKPADF_00189	167.42801736769	2.34100259046519	0.263922529451241	5.99115154708885e-21	3.51226828122975e-20
FGBKPADF_00190	803.553842278393	1.36074555372963	0.164097126983086	6.12242727659898e-18	3.08299609874991e-17
FGBKPADF_00191	1463.53918600434	1.23410189578001	0.126271629965399	1.17887867258255e-23	7.90506967757133e-23
FGBKPADF_00192	100.424762476617	0.697133155839105	0.316693263601062	0.0109478177075003	0.0178985980094158
FGBKPADF_00193	85.8221012593749	0.262955885509212	0.254478315612107	0.257429415762187	0.32101723557758
FGBKPADF_00194	806.298903443729	0.400857041715392	0.105097799817019	0.000106717406406361	0.000218794780648413
FGBKPADF_00195	442.98349937686	0.714683615000699	0.1407469504338	1.64527502724642e-07	4.41749656705797e-07
FGBKPADF_00196	365.890639047073	0.929269221914617	0.165173642424148	4.19505225155545e-09	1.26233804653867e-08
FGBKPADF_00197	1648.92563825987	1.92875391378031	0.0996407482832792	3.66000373526436e-85	1.33069677090391e-83
FGBKPADF_00198	1924.5498925016	2.32205248893179	0.106774031463328	7.04991004169685e-107	3.88038798545064e-105
FGBKPADF_00199	1306.74997808498	0.473023199439623	0.0931038763467511	2.67541363597044e-07	7.02163194658998e-07
FGBKPADF_00200	497.618571120046	0.514029875455547	0.131876794643846	6.37500015377441e-05	0.000134027191561846
FGBKPADF_00201	106599.269210105	2.33668120643494	0.0813468404836644	1.75556724574618e-183	2.78292519795684e-181
FGBKPADF_00202	4583.63867753409	2.45136495000492	0.0943262313762326	4.8824634923583e-151	5.0918954790042e-149
FGBKPADF_00203	1255.50688250057	2.20125095146451	0.147075794480618	1.46959151033887e-52	2.72149119414624e-51
FGBKPADF_00204	1119.12751062117	2.37130670091465	0.141125102061335	1.9753633220799e-65	4.92349990276895e-64
FGBKPADF_00205	930.067054900312	2.45508628032134	0.173293247323551	1.01730486265577e-47	1.63221828773474e-46
FGBKPADF_00206	743.653916791083	2.22291740679465	0.180407652664056	7.81885682304381e-37	8.6072582193674e-36
FGBKPADF_00207	1724.29854264637	2.38053687394326	0.16986418851725	1.04272905821608e-46	1.60168033244586e-45
FGBKPADF_00208	1824.84577622981	2.44676004552194	0.156325338271493	2.31146953353531e-57	4.8725285964896e-56
FGBKPADF_00209	757.652552008915	2.48977975317434	0.194133823300662	7.59228289433934e-40	9.46170349379459e-39
FGBKPADF_00210	806.338146884263	2.51008559325043	0.192744468216489	5.56565717153942e-41	7.25549321408248e-40
FGBKPADF_00211	88.7129702026667	2.56848852931282	0.378394008469971	5.50417672388518e-14	2.24876828420175e-13
FGBKPADF_00212	1839.24479652201	2.75273209365928	0.140395806565693	5.24794412475342e-88	2.01918471518425e-86
FGBKPADF_00213	4287.03732382364	1.23240016547192	0.0924344273912782	1.20539870675314e-41	1.61384968745362e-40
FGBKPADF_00214	368.761997572355	0.461094396650494	0.162708664883834	0.00323440312674892	0.00566413592192045
FGBKPADF_00215	414.172077319327	1.02961990640767	0.13319541607636	1.75275154986361e-15	7.92035848587172e-15
FGBKPADF_00216	945.202257280044	1.17854405933499	0.0934462139011749	1.75389027130495e-37	1.99159517053912e-36
FGBKPADF_00217	286.717017014735	1.9020874122555	0.193172568976359	1.38512972956564e-24	9.61343103024281e-24
FGBKPADF_00218	36.7940907721635	-0.131484401308859	0.329890604409455	0.641507772064266	0.69766610886133
FGBKPADF_00219	87.8979841055727	-0.292207137891087	0.21784874436783	0.151470412878504	0.200225899345401
FGBKPADF_00220	346.650761739482	0.13133179733896	0.128444739412895	0.295567543023644	0.361857946556287
FGBKPADF_00221	314.576910023408	0.256237845748706	0.165100495005988	0.106881850055203	0.145507650899612
FGBKPADF_00222	1728.0339441205	0.324068231759627	0.104046694249589	0.00156447522231042	0.00284404371835605
FGBKPADF_00223	796.684680322478	-0.262764143807553	0.137906842415804	0.0503847431699843	0.0736535364008291
FGBKPADF_00224	91.5131060993877	-0.102751458262819	0.233077634739769	0.634330538325647	0.691758922230198
FGBKPADF_00225	120.259381933668	0.352603703940201	0.235057609609242	0.104618979108997	0.143065912425451
FGBKPADF_00226	190.620416427847	0.0677126035070751	0.175537452723541	0.687291667124052	0.739944818476669
FGBKPADF_00227	178.421196952408	-0.155082110004628	0.192778379347712	0.396900247401246	0.467712066741344
FGBKPADF_00228	1124.35788743598	1.91521523335013	0.114959627116419	5.32888507895163e-64	1.28770558340764e-62
FGBKPADF_00229	673.320934473268	1.23585614883289	0.121393388377458	1.93653940932538e-25	1.4030174916191e-24
FGBKPADF_00230	1321.92745207961	2.0705594956294	0.0934007125311016	1.12451196274614e-110	6.36634415480423e-109
FGBKPADF_00231	142.643427712333	1.14711297015174	0.245005538396716	3.05272616378591e-07	7.97492009695686e-07
FGBKPADF_00232	211.236265728937	1.97070547029485	0.195590162816234	1.23687478607831e-25	9.04379110189731e-25
FGBKPADF_00233	10556.5372970273	-0.933759137007672	0.0501519004229382	5.24264197459231e-78	1.63595197994561e-76
FGBKPADF_00234	344.113549340543	-0.429168359187971	0.118872243222473	0.000229222274272793	0.000456715873777315
FGBKPADF_00235	627.90532175153	-0.492231761087183	0.0979121821087631	3.43010894822293e-07	8.91378476184097e-07
FGBKPADF_00236	345.635568303927	-0.387427176931031	0.151048717660986	0.00805507758669015	0.0134014577985109
FGBKPADF_00237	280.42511545898	-0.0163708044348009	0.153464444892621	0.912258652930708	0.929139306493034
FGBKPADF_00238	29.4261550869601	-0.250768946784758	0.347505866819168	0.39094011374089	0.461374529706714
FGBKPADF_00239	6372.55163057516	0.0703751224499674	0.0526129001837816	0.179380739015102	0.233000940254621
FGBKPADF_00240	11837.3751487036	1.227844811645	0.087414645885546	6.65273073257127e-46	1.01014451698008e-44
FGBKPADF_00241	1109.43769315913	0.332579088731859	0.082605751672036	4.80392693712492e-05	0.000101970875478447
FGBKPADF_00242	65.8669075645909	-0.0755744932234332	0.258579940040065	0.748174569137774	0.792135269848273
FGBKPADF_00243	409.908238979009	1.14931818557297	0.211549943343155	5.93597634251105e-09	1.77675787351747e-08
FGBKPADF_00244	2549.83317100832	1.694472169117	0.0922420721050708	6.61066079330905e-77	2.03085649022355e-75
FGBKPADF_00245	979.756169298318	0.878511097688555	0.136282989077799	3.10662944023835e-11	1.08281200278492e-10
FGBKPADF_00246	589.141960231023	0.871028949507808	0.131772453667683	1.06721776903668e-11	3.82749684949535e-11
FGBKPADF_00247	262.713940180164	0.222174478125699	0.18668171810785	0.211464463235091	0.269464201865165
FGBKPADF_00248	95.6636475855281	0.15158943942129	0.281842566998735	0.547313257552834	0.613058914551125
FGBKPADF_00249	843.470415957566	0.82248383136619	0.102323973266488	2.97634368956389e-16	1.40252675882779e-15
FGBKPADF_00250	4354.19864548303	0.046980236399634	0.161320773392499	0.762757169594066	0.803724185881756
FGBKPADF_00251	2257.10467577305	0.462890082839766	0.170462305328689	0.00462386982500479	0.00799493722360122
FGBKPADF_00252	2144.74512999824	1.51873966261074	0.180037740540506	1.23442442028061e-18	6.4880954609709e-18
FGBKPADF_00253	1158.54417327844	2.25136028923675	0.432002954606107	1.4482464649489e-09	4.50502412919347e-09
FGBKPADF_00254	130.070449869282	0.156060426246056	0.202769806309486	0.415041238223874	0.485194226277644
FGBKPADF_00255	215.420385616674	0.721914316059754	0.267837517609621	0.00272796585728939	0.00481985229266066
FGBKPADF_00256	240.926546658163	-0.295711497629948	0.157474406420889	0.0518406300742273	0.0755588146319098
